transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
1068,96,2215,12/11/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1/16/2004,129.01
1069,35,2302,8/31/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,3/16/2011,903.11
1070,10,1832,7/12/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,8/4/2007,1103.43
1071,12,1882,8/24/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55
1072,36,1505,11/9/2017,,Approved,Solex,Standard,low,medium,945.04,$507.58 ,40784,
1073,80,794,4/5/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,8/10/2015,139.23
1074,33,931,4/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,5/10/1997,144.26
1075,11,2174,9/4/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/5/2010,195.34
1076,91,2650,3/4/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,1/16/2004,25.09
1077,74,2359,6/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,11/25/2001,812.44
1078,80,2848,5/11/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,12/16/1998,139.23
1079,0,1470,4/28/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,9/10/2003,41.13
1080,84,2134,9/19/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,12/18/2004,75.48
1081,41,2911,3/22/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,5/10/1997,104.24
1082,72,718,9/12/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,7/25/2004,90.1
1083,4,3252,4/11/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61
1084,96,2815,1/8/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,10/10/2002,129.01
1085,43,1681,12/12/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/16/2013,737.57
1086,9,2711,10/11/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,11/7/1991,75.14
1087,7,806,10/21/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,12/7/2005,745.94
1088,68,2678,7/21/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,8/20/2010,1592.19
1089,3,1639,6/30/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,8/29/2011,1702.55
1090,44,2513,8/26/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
1091,14,2369,2/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,3/12/2013,152.55
1092,92,3395,12/21/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65
1093,71,1033,1/28/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,9/9/2003,737.17
1094,31,3247,8/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,12/19/1995,57.73
1095,27,2629,4/10/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,7/12/1994,903.11
1096,34,3463,1/30/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3/18/2003,309.81
1097,27,3034,8/1/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,10/11/1992,110.81
1098,50,3267,7/27/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,7/12/1994,431.33
1099,85,355,3/15/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,7/26/1999,547.28
1100,19,3115,3/20/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8
1101,17,1382,5/1/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25
1102,83,3257,4/24/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,8/25/1997,1408.91
1103,1,354,10/24/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
1104,82,3314,5/23/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/2/2015,459.46
1105,0,469,2/5/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8
1106,53,645,6/20/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,8/4/2007,509.97
1107,15,34,8/22/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,12/7/2005,209.84
1108,58,3149,7/28/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,12/17/1998,771.12
1109,21,565,2/22/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,5/7/2011,690.49
1110,80,1573,5/11/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,9/16/2013,139.23
1111,45,1421,7/16/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,4/12/1993,356.5
1112,74,1726,9/4/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7/28/2014,812.44
1113,85,990,12/19/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,8/25/1997,547.28
1114,60,2796,2/25/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,8/24/2011,217.51
1115,23,2759,3/27/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75
1116,89,1508,8/28/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,3/29/2016,1305.25
1117,14,1634,12/1/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55
1118,7,2901,5/15/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,8/4/2007,745.94
1119,5,1275,4/11/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,12/16/1998,114.93
1120,37,983,5/23/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61
1121,27,1729,3/4/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,7/12/1994,903.11
1122,0,1147,6/11/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,3/3/2014,17.87
1123,25,166,2/1/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2/4/2016,709.34
1124,36,1930,8/9/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,12/11/2007,1215.34
1125,41,1273,4/7/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,6/23/1999,104.24
1126,0,2597,12/25/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,6/4/2012,104.24
1127,26,3365,8/15/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,5/26/1993,1230.3
1128,44,586,2/21/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
1129,0,1611,9/27/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,7/12/1994,135.85
1130,0,230,10/23/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96
1131,0,2163,3/9/2017,FALSE,Approved,,,,,605.54,,,
1132,15,3384,4/27/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,12/7/2005,209.84
1133,77,1658,1/14/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/25/1997,445.21
1134,59,3135,2/27/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98
1135,10,3268,8/20/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,8/10/1994,1103.43
1136,66,1456,12/22/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,10/24/1995,64.93
1137,12,2786,4/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55
1138,88,1932,8/18/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,5/10/2005,817.36
1139,61,1269,4/18/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,9/16/2013,64.51
1140,48,369,8/28/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,11/25/2001,812.44
1141,45,2735,8/4/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,4/16/2011,745.94
1142,100,685,9/19/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24
1143,0,2912,5/2/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8
1144,4,1288,9/21/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/29/2011,451.65
1145,25,3146,10/18/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1/10/2011,709.34
1146,37,2508,8/4/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,12/17/1998,1544.61
1147,34,2092,3/28/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55
1148,1,1671,11/14/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
1149,27,3211,7/12/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,7/20/1999,903.11
1150,69,3084,3/6/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/24/1995,198.22
1151,76,3454,8/31/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,10/10/2014,128.46
1152,40,2772,10/18/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,12/4/1999,583.27
1153,79,1114,1/3/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57
1154,40,970,11/27/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43
1155,16,127,1/3/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81
1156,97,631,4/25/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66
1157,64,2434,2/17/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5/18/2012,872.89
1158,24,3001,5/14/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,5/7/2011,957.02
1159,0,1237,11/11/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87
1160,73,1722,12/15/2017,,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,37499,
1161,42,2883,4/2/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,4/12/1993,199.1
1162,57,2385,7/24/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25
1163,85,2667,8/29/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,5/10/2005,547.28
1164,54,1676,8/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,8/10/2015,1279.4
1165,88,3045,10/1/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,10/10/2002,817.36
1166,9,3410,5/3/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,11/7/1991,75.14
1167,71,2356,6/3/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17
1168,38,1493,5/23/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9/15/2012,1702.55
1169,16,1446,2/22/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81
1170,91,1406,7/16/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,7/25/2004,128.46
1171,86,3360,3/12/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,8/7/2004,110.56
1172,0,2099,3/25/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,8/2/2015,75.48
1173,8,2646,2/16/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,8/5/2003,187.39
1174,92,165,9/24/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/16/2004,155.65
1175,83,641,1/5/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,9/16/2013,1408.91
1176,92,1179,7/26/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,4/5/1996,1630.25
1177,15,1127,8/16/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,12/7/2005,209.84
1178,72,2591,1/28/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,10/18/2015,771.12
1179,54,1860,5/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,7/21/2003,1279.4
1180,2,145,11/24/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87
1181,49,1013,9/26/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98
1182,38,2576,5/24/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02
1183,43,3339,4/23/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47
1184,35,629,10/23/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
1185,78,1517,5/23/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/25/2004,1055.82
1186,96,198,7/25/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,10/10/2002,129.01
1187,68,1951,4/6/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,10/2/1992,1592.19
1188,44,2327,5/19/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
1189,5,1411,8/22/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93
1190,0,1405,11/5/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,8/29/2011,17.87
1191,4,3354,3/19/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/17/2004,451.65
1192,55,3157,10/31/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1/21/1991,1295.43
1193,71,79,11/17/2017,,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",34996,
1194,28,1944,7/22/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,7/9/2016,187.39
1195,40,2874,9/21/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27
1196,78,3439,8/27/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,8/7/2004,1055.82
1197,0,2234,4/4/2017,FALSE,Approved,,,,,756.31,,,
1198,84,690,8/8/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,8/2/2015,75.48
1199,10,2583,9/29/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/3/2014,1103.43
1200,0,86,6/21/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,10/22/2005,14.23
1201,84,3241,5/25/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,38206,
1202,70,72,8/10/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,5/22/2000,198.29
1203,1,1762,5/23/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,12/2/2012,448.68
1204,94,3397,5/28/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,6/9/2013,641.64
1205,44,2386,11/22/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
1206,49,177,7/7/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,7/20/1993,327.98
1207,47,732,6/22/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,10/1/2006,189.28
1208,34,3052,11/6/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3/18/2003,309.81
1209,95,1731,11/17/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,8/7/2004,139.23
1210,9,3048,4/20/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,11/7/1991,75.14
1211,77,2719,12/20/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21
1212,23,3250,6/10/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1/5/2003,817.36
1213,90,343,5/27/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6
1214,0,215,10/9/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,6/17/2015,45.96
1215,6,2372,8/24/2017,TRUE,Cancelled,OHM Cycles,Standard,high,medium,227.88,136.73,2/7/2003,91.15
1216,61,3465,7/29/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,12/16/1998,64.51
1217,16,1234,7/29/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81
1218,15,1669,11/1/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,8/24/2011,1279.4
1219,87,1897,2/14/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,12/16/1998,471.6
1220,96,2016,5/2/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,8/10/1994,129.01
1221,56,2606,9/18/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75
1222,93,1519,10/9/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,5/10/1997,583.27
1223,58,1194,8/6/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,10/18/2015,771.12
1224,30,1482,5/7/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27
1225,79,3294,10/29/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57
1226,6,1165,2/25/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27
1227,71,2152,7/5/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17
1228,53,2142,7/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2/9/1997,693.76
1229,75,690,1/25/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1/25/1997,1010.02
1230,96,2191,2/8/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,5/6/1991,129.01
1231,10,1398,8/14/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,8/10/1994,1103.43
1232,95,385,5/4/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,8/2/2015,139.23
1233,6,2465,4/26/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,7/9/2016,91.15
1234,3,2046,5/8/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,12/4/1999,1702.55
1235,18,2478,4/4/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,3/12/2013,143.82
1236,12,365,2/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/25/2004,1055.82
1237,35,259,12/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
1238,0,1640,2/27/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,10/11/1992,57.73
1239,73,2383,2/18/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25
1240,6,346,4/26/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2/7/2003,91.15
1241,40,2538,10/25/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,6/23/1993,1295.43
1242,54,457,4/3/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,11/10/1991,1028.76
1243,69,2407,8/4/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/25/1997,445.21
1244,50,3498,2/21/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2/16/2003,43.97
1245,28,1120,10/28/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,8/5/1991,133.78
1246,53,1047,1/16/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2/9/1997,693.76
1247,81,1812,4/14/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,7/10/1991,64.51
1248,74,503,7/14/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,5/22/2006,827.16
1249,1,713,3/16/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
1250,90,142,4/16/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6
1251,80,803,6/17/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5/18/2012,872.89
1252,13,695,3/4/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02
1253,58,2220,3/30/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,12/17/1998,771.12
1254,10,1830,4/4/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25
1255,80,529,1/15/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,8/7/2004,139.23
1256,52,1428,12/6/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,5/7/2011,957.02
1257,56,2498,6/13/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75
1258,21,2222,11/1/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,4/5/1996,690.49
1259,16,386,7/18/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81
1260,96,2288,12/1/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,6/9/2013,641.64
1261,17,210,6/10/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,11/5/2010,409.86
1262,0,2679,10/6/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44
1263,37,1029,3/8/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61
1264,99,3095,11/24/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,11/25/2001,189.28
1265,49,375,9/30/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1/21/1991,133.38
1266,38,1572,10/9/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7/28/2014,1702.55
1267,18,911,11/4/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,3/12/2013,143.82
1268,60,2548,8/4/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,8/24/2011,217.51
1269,80,2103,6/7/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1/25/1997,139.23
1270,1,3233,10/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2/7/2003,448.68
1271,52,2472,10/6/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,11/10/2006,957.02
1272,0,1759,6/17/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21
1273,90,1315,5/7/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,7/26/1999,72.6
1274,93,539,7/22/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27
1275,97,27,4/8/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66
1276,14,1978,1/20/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55
1277,2,3455,6/27/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,9/15/2012,17.87
1278,81,2048,10/21/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47
1279,18,469,2/22/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,5/10/2005,459.46
1280,3,3102,3/28/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,8/24/2011,1702.55
1281,0,2500,2/19/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,5/18/2012,179.44
1282,97,3491,2/2/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66
1283,0,397,8/9/2017,FALSE,Approved,,,,,850,,,
1284,38,2317,7/29/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02
1285,57,2290,2/26/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,8/24/2011,1630.25
1286,11,2856,12/24/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,10/2/1993,509.97
